,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46,Photon Index,Variability_Index,CLASS1
502,0.6601595,0.0257122422386813,77.89479,435.50934,0.0299993706092719,0.0503605177060582,3.321746e-11,0.0461945980661802,0.0376838590803486,0.0203919549326572,0.07352355,0.0335134987963157,2.354228,1238.8575,2
503,0.0,0.0205789895898614,15.697654,5764.2856,0.0109721558221937,0.0333579248864583,1.1676245e-14,0.01669625852447,0.0282871438146763,0.0223939654426007,0.019140078,0.0116216729981954,1.9613427,8.976194,1
504,0.6552725,0.0232010873422643,14.270526,983.7516,0.028242614389894,0.0937379504551523,4.7449636e-13,0.0335683467097418,0.0815850310718034,0.0656691889906426,0.12287874,0.0213305391692269,2.3318594,62.057365,2
505,0.0,0.0146749020210346,9.472919,4216.132,0.0136780898925298,0.0802148608479754,8.421763e-15,0.0180720907562699,0.0763068488647784,0.066609854360267,0.0552925,0.0141410156077467,1.9193321,14.199893,1
506,0.53102237,0.0176444191248906,10.661728,2105.3682,0.0178214497281218,0.1331894905222504,5.3221618e-14,0.0285383459391371,0.1242135166020508,0.1156425333585726,0.12616526,0.0194164333936579,2.1564276,37.134796,2
507,0.23062599,0.0138318843126987,30.34222,1945.1829,0.0121681347852933,0.032571089669816,2.0320102e-13,0.0203922477604759,0.0268038978139299,0.0204110443816837,0.04611212,0.0146217376678604,1.7796171,25.632227,1
508,0.40893424,0.027087053681348,46.504147,518.4282,0.0308433325376905,0.1027872838662917,1.9428185e-11,0.1263821821593085,0.0894150161908586,0.0721727608037271,0.13369156,0.1130787512272439,2.4031312,248.45142,2
509,1.1478361,0.0214272978900606,28.151424,1790.9221,0.0227907294696123,0.0961254222568991,4.2484083e-13,0.0350689553859507,0.0847949146820174,0.0734957048619286,0.08523143,0.0236548109418964,2.3190258,456.29178,2
510,0.29368258,0.0129566649561326,180.19302,1638.016,0.0146352918969793,0.0342284022096475,4.342875e-12,0.0220753270315841,0.028390239886619,0.0196029302566458,0.03806574,0.016233580149265,1.7630212,654.15283,1
511,0.27422965,0.022598538652494,5.753201,2265.19,0.0258484996209843,0.1299905191892599,2.0095794e-14,0.0209206309917624,0.1148150026451392,0.1044931227182836,-0.01786321,0.0055169684476526,2.3082426,18.991459,2
512,1.2227577,0.021339066188868,17.181293,895.9469,0.0773477488126848,0.0398656931202226,7.883529e-13,0.0966298716750202,0.031540311080584,-0.0375979899071231,0.17649636,0.0883651858924366,2.3979795,206.31853,2
513,0.40446264,0.0321164581976035,56.70437,362.9587,0.0365622579383954,0.0973858076564004,3.4668518e-11,0.1435288208515956,0.080474436416964,0.0610408946755913,0.15385146,0.1267940614819999,2.5048501,368.7382,2
514,0.36292544,0.0196421322664043,11.58108,4492.4756,0.0160570692187638,0.0671766696653714,1.544844e-14,0.0233527122972883,0.0622872622184251,0.0511748006793542,0.07093588,0.0184448752821253,2.1200004,22.065718,1
515,0.47432557,0.0270731318190832,35.91865,897.76544,0.0268795084172886,0.087764677413432,1.9163495e-12,0.0356229165807989,0.0744137743950299,0.0610291410965722,0.05004221,0.0221948721741663,2.5329676,185.12114,2
516,0.47262236,0.0259521482838855,28.776577,521.2506,0.0262478766643005,0.1004163598111282,4.5437486e-12,0.0504985628064747,0.0867912358292679,0.0743644868315118,0.110507235,0.0367791766903771,2.3221796,106.88497,2
517,1.2417216,0.025660766776293,9.002826,1038.1726,0.0268907249691105,0.0714606357949263,3.7299496e-13,0.1237077478504379,0.0582864413643311,0.0446557225261254,0.07285441,0.1106595526552187,2.506836,87.924515,2
518,0.4193569,0.021341442260405,247.8632,692.18915,0.0229512850593045,0.0589695286857043,5.3371585e-11,0.0380379331191282,0.0485346920912668,0.0360670577367716,0.06458072,0.0275841256984494,2.1109946,4174.129,2
519,0.0,0.0186840658494241,17.336464,7180.868,0.0132137412286997,0.0266413370221579,1.0498434e-14,0.0172543525670759,0.0202764185581505,0.0134323243978995,0.027855016,0.0108871902789077,1.8597474,11.563842,1
520,0.572055,0.0137993840583813,18.076883,3059.1711,0.0122336982348419,0.0273136877541229,3.4708998e-14,0.0252049798160199,0.0219285688686845,0.0150850301430883,0.054229368,0.019819325305318,1.8832475,41.820824,1
521,0.58392316,0.0242544035078078,111.60072,470.3668,0.0291452719700206,0.1124199466122722,4.493319e-11,0.0503446411217813,0.1005846725886294,0.0835484218752317,0.089187935,0.0383971467921451,2.26889,2097.879,2
522,0.5866785,0.0272942383994627,9.943801,918.3888,0.0239760163567898,0.0814886093602355,6.153294e-13,0.0304039734547226,0.0711569327950853,0.0576251794789128,-0.0068177874,0.0200183643974598,2.6840732,44.118927,2
523,0.7299626,0.0148723107514181,8.66409,2413.4478,0.0213817023301782,0.0812866834560495,5.7194545e-14,0.0280267118813533,0.0719647531545527,0.0600092801152979,0.025218563,0.018654831999213,2.207816,31.177717,1
524,0.0,0.0140721824805826,7.5825114,7255.873,0.0131465032447906,0.0291293087680323,2.9542318e-15,0.0137234407520657,0.0242735965682103,0.0159889284602474,0.06399652,0.0088648839274278,1.8677615,3.8146439,1
525,0.5023414,0.0311914596774754,7.4945703,836.69385,0.0265453399189466,0.1312577460308031,4.852491e-13,0.0765953087416767,0.1146959627353911,0.1050785292859587,0.31516838,0.0598574743012169,2.7849357,21.980757,2
526,0.2248146,0.0105861953712389,10.160359,3974.6125,0.0132220381895552,0.0885642747328105,1.839544e-14,0.0195671757317827,0.0849544118757817,0.0754305657525535,0.17157654,0.0159310804524187,1.9278659,16.243473,1
527,1.2714287,0.023851939441642,81.1929,860.49896,0.0297565868992607,0.1400557414065535,1.0792603e-11,0.1550084948239804,0.1281024355018798,0.1107607589239977,0.14377742,0.143106812561132,2.3297808,3369.238,2
528,0.05355176,0.0164437933909645,19.857424,4749.828,0.0117452398912418,0.0300481740406166,2.9285768e-14,0.0216753056693277,0.0247647559872523,0.018309395956551,0.07545334,0.0163898314645304,1.9234272,13.712878,1
529,0.4444297,0.0176957832253389,11.708472,2883.3381,0.0125148638878989,0.0887193559824853,2.9687255e-14,0.0262038489467506,0.0790286452730018,0.0762891968033713,0.031617705,0.0164489197530302,2.0663748,26.536669,1
530,0.6052876,0.0226221555925921,14.05636,1088.083,0.0310144568144299,0.1330897266082039,6.1338006e-13,0.029170090797005,0.1240363974463299,0.1024983528164646,0.048959326,0.019970163356079,2.3839974,60.86495,2
531,0.48934713,0.0104674051178305,13.928334,2573.504,0.0152845728740269,0.0771840300781351,4.1655915e-14,0.0171145798309549,0.0724858335822897,0.0619725677874544,0.08796104,0.0123909521524703,1.7180818,31.86964,1
532,0.4745475,0.0164250718459903,20.664488,4141.065,0.0155699171830663,0.028541135186537,3.6664817e-14,0.0207551674813792,0.0238759043352061,0.0129769847563303,0.037213344,0.0160883142179177,1.9592559,43.939896,1
533,0.4538875,0.018480916658601,11.571869,2239.4846,0.0200947300152665,0.085124785465334,6.921101e-14,0.0272374578957981,0.0742072806918608,0.0651414838394043,0.07402773,0.0162554146784388,2.1209292,27.16751,1
534,0.0,0.0135124698130007,11.40915,3510.7053,0.0212021229936631,0.1057816230705901,2.600817e-14,0.0189183732104639,0.09846243363308,0.0847696209575053,0.0848174,0.0115237607304403,1.9825997,9.513877,1
535,0.3309874,0.0061182020033324,32.16244,3794.9016,0.0076625909939281,0.0260955972869528,4.3724386e-14,0.0129261051432677,0.0233260253682851,0.0184366928920843,0.11096172,0.0101552101168743,1.4246678,35.76414,1
536,0.4985989,0.0244693188386174,27.303608,1051.6042,0.0255976642886677,0.1573825805956142,8.903867e-13,0.0829731741043956,0.1459395008447766,0.1323179760066135,0.07878766,0.0713304053203778,2.4520469,82.315216,2
537,0.31197006,0.0077667687055121,68.68331,3785.2827,0.0075266933408287,0.0190532665341837,1.2070783e-13,0.0120360868784319,0.0157526961013005,0.011528226434339,0.03420331,0.0087348726191875,1.4902594,86.84441,1
538,0.3848825,0.0219459914115906,8.535216,1288.1206,0.0641852741586162,0.074592587665877,2.0449546e-13,0.0961959931629099,0.0603327253531557,0.0104573807870477,0.7377672,0.0819846361645818,2.2256696,18.70855,2
539,0.5054677,0.0253600118529176,17.994814,930.51465,0.0251769806019036,0.0977932161848085,1.2896424e-12,0.0390595849194506,0.085199973142871,0.0727954680642752,0.047801603,0.0263736154760714,2.4780695,70.14266,2
540,0.57400674,0.0176369658122126,118.629745,1036.9147,0.0202408506380784,0.0424109004206278,8.161667e-12,0.0292516444207824,0.0344513913095479,0.0221890976295567,0.03664871,0.0212854516544154,2.0265326,1254.7402,1
541,0.3789301,0.0207363914145659,6.454687,1203.6725,0.1230734160874697,0.0390905518329371,1.3250109e-13,0.0516520509019238,0.0309583881718774,-0.0843888597126935,0.37656128,0.0435283398558217,2.4442668,19.154293,1
542,0.0,0.0149528736662508,9.482065,4614.7646,0.0114817568461478,0.0965850620376549,1.3089478e-14,0.0189922404907136,0.092611106046534,0.0851977866569934,0.08618874,0.0149835583151411,1.9105258,9.804304,1
543,0.37512848,0.0160614479981814,18.71456,2988.2473,0.0134988632807217,0.0272371797610541,3.7381932e-14,0.0211773969461787,0.0201005891743087,0.0137433695182757,-0.006348535,0.0140390199958589,1.9711906,30.377792,1
544,1.6804475,0.0191940501286166,58.84804,1110.5452,0.0225580140315411,0.1275830384961996,3.340075e-12,0.0399938653877072,0.1180284563763369,0.1053281610157372,0.09923397,0.0303049639062587,2.0900288,2041.9252,2
545,0.58287233,0.0350230939517614,8.055637,1114.4358,0.022512726580407,0.0741168896718204,2.0020858e-13,0.0324239548485666,0.050617864191427,0.0516904123318578,0.12332146,0.0088432008116524,2.4605262,25.567566,1
546,1.3912292,0.0219616825019705,75.04797,961.34717,0.0266203980036842,0.1293655602782914,4.1536423e-12,0.037279358722876,0.1187375507789587,0.1031002149494779,0.08202996,0.0264962121048536,2.2834687,2533.8652,2
547,0.2900184,0.0106713966298139,32.84967,2438.0178,0.0157722991455664,0.1078828213190196,2.5268752e-13,0.0223864628795879,0.1015759327265845,0.092267520908372,0.09110773,0.0160119815341932,1.7774527,39.021793,1
548,0.08410534,0.0098205080298638,21.449156,2599.8071,0.0142680479099337,0.0260128140571362,6.3355666e-14,0.0235280980959062,0.0201799911203343,0.0117491268600423,0.037956055,0.0176946412820408,1.7424601,14.28596,1
549,0.38787973,0.0195621910853157,66.86216,843.9112,0.021200053100054,0.1052991506541617,3.583643e-12,0.0335728060997228,0.0966045060776287,0.084287256006522,0.03698175,0.0247961198792391,2.1538682,241.13086,1
550,0.5824248,0.1214237548191802,7.0000205,385.93753,0.1473706048054019,0.067279556119354,6.2749987e-12,0.1575708847629854,-0.0389487667035638,-0.0808931061696171,0.5968886,0.0524966185712589,2.6280022,35.168266,2
551,0.0,-0.031419008066001,6.0421925,6256.8594,0.0063340395802193,0.0698937111126356,8.173303e-15,0.070508530086446,0.075166468086303,0.0635878224675796,1.3500808,0.0757808124954387,1.6619701,14.441257,2
552,0.0,0.0259534860860505,11.429428,1427.063,0.0210725984992162,0.0330095472005196,1.725305e-13,0.0301487322886468,0.0226330495342459,0.0119452577860047,-0.029698078,0.0197706661200251,2.5687068,10.705265,3
553,0.0,0.0247502885002584,15.130138,897.68317,0.0249435439230622,0.0866333983613219,8.364111e-13,0.1013508031363333,0.0740339508935895,0.0618234514533292,0.1760883,0.0887841295248629,2.3403404,9.502839,2
554,0.63675,0.0197157770553589,9.614018,3338.8547,0.0134118728968622,0.0315132049866259,2.1492506e-14,0.0211181814104272,0.0237476572932231,0.0181089858725599,0.040404975,0.0133490087023077,2.0426002,30.851254,1
555,0.42126828,0.0148781068592599,135.02632,1565.2386,0.0164679802692316,0.0358515383832139,4.684456e-12,0.0231778649594808,0.0289065929120791,0.0193950089743468,0.024789048,0.0162283296245395,1.8689257,900.6554,1
556,0.21031582,0.0164146586250874,10.133104,2076.7922,0.0179778017149806,0.1472015493288931,6.29896e-14,0.0369776023376556,0.1386196700541381,0.12956662758896,0.17957662,0.0282261057065675,2.2311177,17.760494,2
557,0.38820568,0.0168462519919637,7.855156,1530.7094,0.0235603362016905,0.1651640515445669,1.0004519e-13,0.1231565583458934,0.157194228634674,0.1421568933881077,0.34746796,0.1150902771484072,2.0253353,18.397528,1
558,0.72789097,0.0169281520062561,11.687562,1948.3816,0.0192454690739877,0.0964332996599613,1.2856507e-13,0.0354865972069132,0.0889499521073721,0.0773313501547254,0.19132355,0.0279459895987346,2.1110687,48.528576,1
559,0.7200915,0.0213689683324845,93.77892,860.0025,0.0240430046386203,0.1015466703374003,7.000153e-12,0.038419276252953,0.091306959317968,0.0776933530152778,0.07858482,0.0280948909773158,2.1979606,1631.5016,2
560,0.09590281,0.009778299652904,19.097061,2138.5198,0.0172390378574571,0.0354288629380478,1.2035079e-13,0.0255222958203314,0.02846835067464,0.0182009414786794,0.10564999,0.0185580562221201,1.7208629,13.097444,1
561,0.0,0.0129345575213385,6.603601,3938.591,0.0153299047681733,0.0867101692422012,7.693214e-15,0.0241971474237163,0.0814285248482635,0.0714752735987849,0.14104155,0.0188803759271731,2.019515,9.344441,1
562,0.18835746,0.0159018985303232,17.091045,2621.1262,0.011838496962249,0.0861136271185937,5.1366284e-14,0.0278211992231209,0.0817610537423468,0.0743509276491775,0.1158922,0.0234406218508593,2.0088694,17.915565,1
563,0.33104116,0.0284235549857992,7.294941,939.1377,0.0464239622588838,0.0351877644349536,6.6555545e-13,0.0430660737466478,0.0200312579617027,-0.0112545828089939,0.4435768,0.0279171118196235,2.6958458,19.597923,2
564,1.0391853,0.0311648069294145,27.482376,698.3393,0.0351684580498859,0.0666902006566899,7.985531e-12,0.0404875598303838,0.0504301136266795,0.0315958472391164,0.34228283,0.0241885802618074,2.5542922,537.024,2
565,1.732129,0.0196520842417793,75.35938,1016.3238,0.0212187415816816,0.0911938759104906,3.4373524e-12,0.037163876621973,0.0814748462424294,0.0701108000791735,0.08307657,0.0273820582874004,2.0881515,3813.0415,1
566,0.5235435,0.0234362281618595,79.96186,625.76685,0.0257354908081201,0.1860950965442344,2.0758426e-11,0.0465485805161313,0.1756763526168435,0.1611313036138638,0.077251114,0.0357956566376405,2.2919042,809.24023,2
567,1.7166674,0.0188320118185676,7.9966693,3849.4316,0.0155409890011717,0.086349764502332,1.5063402e-14,0.0264024026940916,0.078043791985503,0.070903925785904,0.16592936,0.0180440597969816,2.1077673,95.85447,2
568,0.44013086,0.023556248103888,59.144497,760.4456,0.0246218458083327,0.0516365375932679,7.838225e-12,0.047004200497654,0.0398276260532666,0.0270490816320785,0.071823426,0.0351905265709013,2.301231,410.90997,2
569,0.7621923,0.0252112541416606,8.6001835,1334.0428,0.023235959129887,0.0332389773222489,1.4190491e-13,0.0290698105535183,0.0172132624459753,0.0100107498901126,0.17157544,0.0130410001124112,2.336663,39.97391,2
570,0.18792966,0.0079293832665163,4.0922785,2280.3843,0.0277023049126631,0.0792533320752492,2.6790487e-14,0.0959083805567251,0.0663842203707257,0.051664456475253,0.59192663,0.0830742813682939,2.363601,17.387901,1
571,0.2717615,0.0113353274238639,14.119129,2607.9622,0.0177019957927695,0.1127639352025663,1.004663e-13,0.028164502098593,0.1055579817884951,0.0952520765286498,0.18474759,0.0208760298609523,1.8977411,20.073923,1
572,0.7417449,0.0291774248040848,21.570189,281.0474,0.0373998785927528,0.0420017137153522,4.9975198e-11,0.0949215411750342,0.0285813108358049,0.004609075330034,0.11625614,0.0815890682579426,2.4270482,711.42676,2
573,0.14297648,0.0079892765112575,30.270435,4207.4043,0.0117494295843854,0.035676350758321,6.135169e-14,0.0168275610677802,0.0302301478040205,0.023936954989437,0.103352025,0.0113765217764829,1.6171901,18.063572,1
574,0.0,0.0114881901326683,20.878815,2184.4753,0.0135409148695705,0.111934797482095,9.824656e-14,0.0232232616674393,0.1068338003533382,0.0985432445653125,0.11469952,0.0180626920192356,1.7604206,12.836165,1
575,0.96364325,0.0114096053880101,10.60397,3298.4612,0.0172787405801015,0.0304618559890945,1.9306671e-14,0.0293046474677428,0.0235750547775467,0.013190057897137,0.06891499,0.0224174244452091,1.9709527,45.542175,1
576,0.75329214,0.0196540607869825,249.87148,653.401,0.0219302982671769,0.0585064935827778,4.749829e-11,0.0341175826568911,0.0490930875566238,0.0366231852374512,0.051685043,0.0246850116968277,2.0465772,10390.042,1
577,1.0900371,0.026302509370081,16.56795,681.25714,0.0354859813803103,0.0955130085952827,3.5523511e-12,0.039621635642971,0.0824379626045805,0.0602311731175347,0.17558093,0.0264566357730774,2.4696336,215.4907,2
578,0.7851708,0.0317792177948688,49.626972,449.3913,0.0367331428754544,0.0814269846478484,1.848414e-11,0.1000721659971465,0.065782752299152,0.0448279251925055,0.16672358,0.0844766490046111,2.6612852,910.0963,2
579,0.2482548,0.0157846049327643,25.662888,4575.322,0.0123870026681964,0.027900004616181,3.3471764e-14,0.0180234413920852,0.023635019026211,0.0155183650550906,0.02689421,0.0137566997131455,1.8841027,24.509754,1
580,1.0177257,0.0322639485528144,12.975497,957.7873,0.0310063859060146,0.0698318091591861,5.9736867e-13,0.0331066319078028,0.0526266305238889,0.0389096717203968,0.33395928,0.0158470506576198,2.7531393,133.90773,2
581,0.09358869,0.0296600463549499,7.580756,1372.3969,0.0528762590532435,0.1205947862147254,3.8655342e-13,0.0702725365046735,0.1050495909689766,0.0681531123766726,0.56690115,0.0545882785401725,2.8442552,13.040906,2
582,0.5816141,0.0108846911658061,76.43496,1981.5234,0.0120743523643768,0.0283368851680875,5.779974e-13,0.0192530856316825,0.0236330573082836,0.0162680989262168,0.03697506,0.0145474239115803,1.6606877,368.1505,1
583,0.0,0.0184006796515155,5.924904,3239.5044,0.0189270763618523,0.1009084158602865,1.24655315e-14,0.0215605906923997,0.0926833686092098,0.0821382153821595,0.09077012,0.0132602659232645,2.028755,8.496225,1
584,0.48197055,0.0197427971512447,9.553469,1668.7797,0.0278407267576347,0.1018068979142059,9.5841703e-14,0.0256939959382259,0.0917520281309449,0.0741764151578066,0.087403245,0.0155483729170345,2.2525225,28.493906,2
585,0.0,0.0122379454550662,16.323015,4082.0757,0.0130550519833624,0.022006842759066,1.962596e-14,0.021363496580364,0.0179081189064215,0.0089543633685635,0.01021498,0.0172646691225594,1.8294437,10.397639,1
586,0.24483563,0.0149097222008606,27.388674,1593.9229,0.0176219008815899,0.0399599448673982,3.3166617e-13,0.0297751182278091,0.0311462433697491,0.0223537848546849,0.07939927,0.0209559398079939,1.8968011,28.240696,1
587,0.0,-0.0400913460800242,6.060359,12823.48,-0.0089799077063158,0.0030883485208665,9.049481e-16,-0.0069592066649634,0.0167646771247941,0.0120679215464922,0.34311336,0.006718469542643,1.5423665,18.636013,1
588,0.67327636,0.0338839921094914,22.582521,473.3806,0.0438394672060785,0.0922657331727659,1.3177585e-11,0.1083799418046135,0.0750350500784543,0.0486229399524219,0.3229443,0.0912006371494894,2.648592,229.66248,2
589,0.556782,0.0110245545068184,18.00206,2197.1323,0.0169685312500358,0.10153535924356,1.04155806e-13,0.0292730523046954,0.0942399654031233,0.0847127801436204,0.16180196,0.0219119013738107,1.858257,45.169533,1
590,0.22191396,0.0112872606042005,28.699732,2395.201,0.0118268485632175,0.0369308574731252,1.1820452e-13,0.0212762330146641,0.0314787141502973,0.0251149785211931,0.08896014,0.0158195812265846,1.6983672,22.84938,1
591,0.20942451,0.0149610045544161,22.978104,1655.1942,0.0167116324870813,0.0529611121177439,2.2976513e-13,0.0298212088481092,0.045414084457698,0.0362815912567961,0.082234666,0.0222610076356492,1.9546953,20.944937,1
592,0.19373378,-0.1022935386916232,13.408011,11159.678,0.0013116370736957,0.0115019982732574,4.8412647e-15,0.0136777781940101,0.0119103374192731,0.0101905149382288,0.15279467,0.0140860946031203,1.4077872,16.013317,1
593,0.50838804,0.0360709700513115,16.757677,347.184,0.0648544148133427,0.0757880743882671,1.5305038e-11,0.0811402941389848,0.0568658088830042,0.0109876660545814,0.28988203,0.0622320875325962,2.656944,114.98534,2
594,0.0,0.0166337898552988,22.023596,3591.774,0.0170604689628639,0.0297503382126003,6.2734384e-14,0.0216074748713664,0.0236916800890657,0.012696313323512,0.025720537,0.0155465800526301,2.006946,11.2917185,1
595,0.76090306,0.0239791494626668,60.79063,713.85504,0.0252136476265602,0.1021695095320209,6.455123e-12,0.0441737482213294,0.0903417990579741,0.0771546172927001,0.10183108,0.0322528570977184,2.2638283,956.6988,2
596,0.3681649,0.0217873252891359,8.908189,2584.269,0.0177564096048112,0.0871298379836406,2.7403425e-14,0.0241899956997273,0.075992914938223,0.0694809232247974,0.03158471,0.0129823615785167,2.2045777,20.492165,1
597,0.04574248,0.0374212709901788,9.513901,819.5167,0.0301269408909639,0.0881204484615264,2.4489718e-12,0.0773128812531843,0.0692503762588431,0.0581478785318621,1.495711,0.0584126912735048,3.119243,13.351126,2
598,0.22636685,0.0318120128032535,13.078906,581.13007,0.023454525319733,0.0838710416861958,2.1248357e-12,0.0408089410452261,0.0676511984253023,0.0605355993018087,0.058112867,0.0245128596219107,2.6916916,20.869871,2
599,0.47972074,0.01550313190394,31.036577,2987.4067,0.0147542937278082,0.1059943277484144,1.0077725e-13,0.0199412879080272,0.0995491432686772,0.0913829451991707,0.041181773,0.0134291152784507,1.9676299,76.00613,1
600,0.0,0.0227492027645036,7.155027,2509.2432,0.0200783508395504,0.0384551780981909,5.515108e-14,0.0400100115259365,0.0269709894793665,0.0183910272753084,-0.025008637,0.0285270207125934,2.3381147,8.495425,1
601,0.2075906,0.0120248845198517,42.19593,2076.5833,0.01359923096855,0.0422509503027978,3.0675088e-13,0.0278989693494002,0.0376489090066484,0.0286681915161083,0.13411824,0.0232925912648215,1.7229947,33.44985,1
602,0.55482936,0.0146734571022595,16.044662,4187.8467,0.0149456076349363,0.0712582276162016,1.90694e-14,0.016718235275962,0.0640075966503026,0.0563726567203446,0.066460565,0.0094355311560382,1.8857121,34.847485,1
603,0.35995728,0.0062435805782539,9.285021,3651.0706,0.018775313234672,0.0256823580295575,1.4697684e-14,0.0246552678837693,0.0191333346415494,0.0069103769393713,0.031034473,0.018105949762049,1.9060788,17.17264,1
604,0.31745616,0.0161840368347404,68.23372,1191.9451,0.0184694661086477,0.0501113849389656,2.1894355e-12,0.0295490432872005,0.0423097994427915,0.0316712315218806,0.052513417,0.0217359031149879,1.9659305,169.7057,1
605,0.65885615,0.024330218267274,16.701574,835.253,0.0300811043161829,0.09599370000348,9.932556e-13,0.0924731046016729,0.0822357297389519,0.0661034758530396,0.19292031,0.0787065938114339,2.3597524,90.14487,2
606,0.76043755,0.0243072401638586,32.646084,773.14886,0.0299627215678092,0.0459102697244775,5.05072e-12,0.0549891591963541,0.0340050160481619,0.0159695157687242,0.13562725,0.0430935459490245,2.3727977,351.45117,2
607,0.9388121,0.0306418912027904,6.6365814,963.96063,0.0716862998965213,0.0976085437983981,3.2760632e-13,0.0413944060299964,0.0829230094241425,0.0261049050217293,0.32382804,0.0266053424210317,2.7618725,51.344013,2
608,1.07923,0.0276352860350571,21.234486,464.88724,0.0304743182814717,0.040599887531073,9.063578e-12,0.1055518959779984,0.0277796243306299,0.010138112668987,0.10070832,0.0928429343253448,2.4852147,386.31097,2
609,0.50485533,0.0199256392634977,8.7503,1597.9011,0.0259933479513187,0.0997728754616764,1.0811008e-13,0.0754302815039023,0.0904731464156404,0.0739713671520707,0.16864365,0.066092626363729,2.3159852,26.30082,2
610,0.0,0.0025987714582139,26.778605,3053.8494,0.0123495210283051,0.1666891398669351,1.3218421e-13,0.0249254402008978,0.1617975244326255,0.1546579871053574,0.24715292,0.0199007354415013,1.5895778,12.613476,1
611,0.39377475,0.0211524139692304,15.486256,1229.1926,0.0229788067226851,0.0917998914076336,4.4415207e-13,0.0758486451550107,0.0804355257561578,0.0689665663436219,0.13387945,0.0644557134118049,2.2549174,33.797283,1
612,0.5469602,0.0304972143711277,12.047324,939.27167,0.0289917440576373,0.0893554426390654,5.977986e-13,0.0859815390312565,0.0724644598142464,0.0605204811316864,0.38333383,0.0690814544456859,2.7531831,47.43436,2
613,0.40142262,0.0223049492581211,10.706359,1627.1892,0.023503787259029,0.1722086159198839,2.4596669e-13,0.0375238942999031,0.1612079404470705,0.1493091656720556,0.06283089,0.0262202369188722,2.401088,30.5629,1
614,0.7484529,0.0249800841204047,11.582193,1055.1176,0.0241954282357388,0.0530930001768494,3.9157132e-13,0.031282428605803,0.0400418735598519,0.0289347417382259,0.02467069,0.0182109477636955,2.491887,69.69577,2
615,0.19357546,0.0150243827992994,89.55751,1303.206,0.0177887147606151,0.0512822842621792,2.8051801e-12,0.029487580636062,0.0437472321258212,0.033524151772475,0.08675559,0.0219404718416264,1.8400599,99.656746,1
616,0.61358166,0.0184753751841768,8.484193,3603.572,0.0157372456931054,0.0705916396378573,1.2506728e-14,0.022239755050547,0.0624481483253718,0.0549154004503186,0.023412703,0.0140627638639565,2.0941036,33.579628,1
617,0.5497792,0.0202254734570385,13.36516,2011.1968,0.0217136315063371,0.0368133070804953,8.829356e-14,0.0255076809877118,0.0276269660708454,0.0151117551644813,0.028406458,0.0163158146409382,2.2128365,35.317474,1
618,0.0,0.0017180027456949,5.6307,9136.141,0.0010240278987249,0.0627670717458898,2.3418917e-15,0.0132077676331465,0.0662023989436647,0.0617470126507646,0.9355011,0.0166566703993887,1.3947723,12.050216,1
619,0.3822409,0.0153782748859073,46.907944,1772.5565,0.0162810326222057,0.0452377337600821,4.796684e-13,0.0280091642393218,0.0380223126896422,0.0289780439604335,0.06754742,0.0207855188964155,1.9336871,111.87262,1
620,0.24864615,0.0133343108434688,29.062435,2054.5532,0.0130215592225958,0.0983056794321968,2.500842e-13,0.023424929678083,0.0924267006056088,0.0853934317632009,0.08136706,0.0174944755786377,1.8352001,28.181936,1
621,0.0,0.019830101352219,8.753725,1771.487,0.0262386334157535,0.0335819340063279,9.736477e-14,0.0344736605606816,0.0232138248297186,0.0073497768027154,0.5001889,0.0241060853418781,2.214639,9.35409,2
622,0.0,-0.0856090206569565,11.720515,16276.542,0.0095127437542626,0.0164027780476012,1.6106247e-15,0.010958717242818,0.0130770297839308,0.0068911095505421,0.05731177,0.0076325336888745,1.5881367,10.787833,1
623,0.0,-0.0019696110903446,6.8361025,4632.0435,0.0122661307512225,0.0979214777232611,8.235906e-15,0.0187041216838168,0.0974852643789286,0.0857583528431968,0.46347055,0.018263854608063,1.7782495,4.5507207,1
624,0.5622563,0.0183999729226928,8.464605,7916.4062,0.012966413537125,0.0253230866132775,5.2679922e-15,0.0205900626569539,0.0167814838151733,0.0123607317176291,0.016828392,0.012046948108212,1.936458,29.252375,1
625,0.40684476,0.0138392266117486,58.99663,1761.3152,0.0130838541779914,0.0324651109892438,6.3939164e-13,0.0217707520109311,0.0262022390780881,0.0193894928624426,0.029297793,0.0155046638190518,1.8107426,146.92633,1
626,0.24843489,0.0269119897935965,5.2244143,514.2134,0.0207625682005024,0.0959249725175794,9.500005e-13,0.0218098790037019,0.0904559882644785,0.0753124001672924,-0.020400021,0.0162949857181321,2.920999,17.772202,2
627,0.44039777,0.0100652449955698,14.727509,3654.2031,0.0114666604995218,0.0331790314284617,4.1508433e-14,0.0261560802062177,0.029799227539302,0.0217206346027833,0.17482324,0.0227749467186761,1.7359515,25.453712,1
628,0.4511411,0.0197842834420518,11.074554,2945.3516,0.0149688899368128,0.0305282321034926,2.4546125e-14,0.0204148391120588,0.0232497839967822,0.0155664556282252,-0.006316997,0.0131331740996359,2.0460126,21.60963,1
629,0.2351775,0.0164649211671611,28.905853,1351.7965,0.0173322518318723,0.0405753143864857,5.3531593e-13,0.0294284871908991,0.033233263486652,0.0232594200107801,0.04617287,0.0220812999816712,2.026788,34.087887,1
